customer_id,total_amount,invoice,quantity,avg_basket,spend_early,spend_late,spend_drop,country,total_spend,driver
16191,596.4,1,276,596.4,596.4,0.0,596.4,United Kingdom,15688.02,price
16193,314.45,1,219,314.45,0.0,314.45,0.0,United Kingdom,630.43,adoption
16203,147.6,1,72,147.6,0.0,147.6,0.0,United Kingdom,1114.54,adoption
16206,127.45,1,70,127.45,0.0,127.45,0.0,United Kingdom,2602.32,adoption
16209,305.95,1,245,305.95,305.95,0.0,305.95,United Kingdom,4146.78,price
16210,1716.27,3,637,572.09,0.0,1716.27,0.0,United Kingdom,38489.51,competition
16214,749.67,2,320,374.835,749.67,0.0,749.67,United Kingdom,2038.25,price
16216,914.93,1,254,914.93,914.93,0.0,914.93,United Kingdom,914.93,price
16217,121.25,1,31,121.25,0.0,121.25,0.0,United Kingdom,304.25,adoption
16218,1257.46,3,778,419.15333333333336,216.3,1041.16,0.21,United Kingdom,4439.97,competition
16221,148.63,1,215,148.63,148.63,0.0,148.63,United Kingdom,2235.5099999999998,price
16224,543.21,2,485,271.605,543.21,0.0,543.21,United Kingdom,1616.54,price
16225,416.61,2,200,208.305,416.61,0.0,416.61,United Kingdom,2867.41,price
16226,255.12,3,192,85.04,0.0,255.12,0.0,United Kingdom,672.17,competition
16227,314.22,1,90,314.22,0.0,314.22,0.0,United Kingdom,1027.22,adoption
16229,358.2,1,92,358.2,0.0,358.2,0.0,United Kingdom,2867.86,adoption
16230,275.93,1,195,275.93,0.0,275.93,0.0,United Kingdom,542.03,adoption
16232,366.47,2,231,183.235,0.0,366.47,0.0,United Kingdom,2712.97,adoption
16241,395.93,2,204,197.965,229.27,166.66,1.37,United Kingdom,4329.31,adoption
16242,392.9,2,174,196.45,211.36,181.54,1.16,United Kingdom,7474.4,adoption
16244,466.12,1,236,466.12,0.0,466.12,0.0,United Kingdom,2579.38,adoption
16245,453.98,1,258,453.98,453.98,0.0,453.98,United Kingdom,1413.66,price
16249,1020.53,2,487,510.265,814.8299999999999,205.7,3.94,United Kingdom,1800.07,price
16250,163.3,1,100,163.3,163.3,0.0,163.3,United Kingdom,791.38,price
16253,1700.4,1,1340,1700.4,1700.4,0.0,1700.4,United Kingdom,7310.15,price
16255,168.46,1,195,168.46,168.46,0.0,168.46,United Kingdom,4906.8,price
16256,752.4300000000001,1,581,752.4300000000001,752.4300000000001,0.0,752.43,United Kingdom,1629.37,price
16258,1032.46,1,372,1032.46,0.0,1032.46,0.0,United Kingdom,11942.52,adoption
16261,254.96,1,139,254.96,254.96,0.0,254.96,United Kingdom,1059.45,price
16265,432.3,1,182,432.3,432.3,0.0,432.3,United Kingdom,6935.17,price
16266,371.84,3,150,123.94666666666666,0.0,371.84,0.0,United Kingdom,1757.95,competition
16275,559.87,1,336,559.87,0.0,559.87,0.0,United Kingdom,2151.11,adoption
16283,277.81,1,160,277.81,0.0,277.81,0.0,United Kingdom,4403.82,adoption
16293,750.99,3,324,250.33,317.56,433.43,0.73,United Kingdom,4657.95,competition
16297,301.9,1,206,301.9,301.9,0.0,301.9,United Kingdom,301.9,price
16306,37.8,1,22,37.8,0.0,37.8,0.0,United Kingdom,1192.82,adoption
16308,960.0,2,3000,480.0,320.0,640.0,0.5,United Kingdom,5120.0,adoption
16309,334.2,1,304,334.2,334.2,0.0,334.2,United Kingdom,706.5699999999999,price
16316,1520.8899999999999,4,674,380.22249999999997,840.75,680.14,1.23,United Kingdom,5744.91,competition
16319,404.40000000000003,1,72,404.40000000000003,0.0,404.40000000000003,0.0,United Kingdom,404.40000000000003,adoption
16320,852.68,1,654,852.68,0.0,852.68,0.0,Unspecified,5628.99,adoption
16323,207.5,1,50,207.5,0.0,207.5,0.0,United Kingdom,353.65999999999997,adoption
16325,190.82,1,62,190.82,190.82,0.0,190.82,United Kingdom,3597.5,price
16326,109.05,1,19,109.05,0.0,109.05,0.0,United Kingdom,4826.99,adoption
16327,1311.42,2,761,655.71,582.35,729.07,0.8,United Kingdom,10731.34,adoption
16333,10578.72,13,17808,813.7476923076922,7953.36,2625.36,3.03,United Kingdom,26626.8,price
16341,797.65,1,534,797.65,0.0,797.65,0.0,United Kingdom,3850.79,adoption
16348,455.7,2,228,227.85,455.7,0.0,455.7,United Kingdom,1798.22,price
16353,860.0799999999999,3,408,286.6933333333333,175.72,684.3599999999999,0.26,United Kingdom,9999.46,competition
16356,211.77,3,93,70.59,102.0,109.77,0.92,United Kingdom,415.87,competition
16357,137.9,1,22,137.9,0.0,137.9,0.0,United Kingdom,868.37,adoption
16359,714.61,3,318,238.20333333333335,553.96,160.65,3.43,United Kingdom,2697.75,price
16365,120.9,1,102,120.9,120.9,0.0,120.9,United Kingdom,3307.2,price
16369,354.45,1,199,354.45,0.0,354.45,0.0,United Kingdom,2664.81,adoption
16370,275.54,1,169,275.54,0.0,275.54,0.0,United Kingdom,1320.56,adoption
16374,156.3,1,52,156.3,156.3,0.0,156.3,United Kingdom,1771.45,price
16377,676.2,1,1500,676.2,676.2,0.0,676.2,United Kingdom,1308.48,price
16378,75.9,1,42,75.9,75.9,0.0,75.9,United Kingdom,362.95,price
16383,309.46,1,298,309.46,309.46,0.0,309.46,United Kingdom,2974.84,price
16384,409.1,1,200,409.1,409.1,0.0,409.1,United Kingdom,1358.95,price
16386,61.1,1,26,61.1,61.1,0.0,61.1,United Kingdom,1102.59,price
16389,550.52,1,248,550.52,0.0,550.52,0.0,United Kingdom,1382.07,adoption
16392,221.19,1,203,221.19,221.19,0.0,221.19,United Kingdom,763.05,price
16393,333.62,2,171,166.81,128.25,205.37,0.62,United Kingdom,5561.66,adoption
16394,306.89,1,403,306.89,306.89,0.0,306.89,United Kingdom,1555.34,price
16398,1169.95,1,503,1169.95,1169.95,0.0,1169.95,United Kingdom,1705.8,price
16399,178.41,1,159,178.41,0.0,178.41,0.0,United Kingdom,641.82,adoption
16401,996.09,3,979,332.03000000000003,306.6,689.49,0.44,United Kingdom,6849.15,competition
16402,87.8,1,44,87.8,87.8,0.0,87.8,United Kingdom,511.4,price
16407,254.4,2,140,127.2,60.0,194.4,0.31,United Kingdom,2821.65,adoption
16409,532.0,1,400,532.0,532.0,0.0,532.0,United Kingdom,5709.04,price
16414,50.8,1,16,50.8,50.8,0.0,50.8,United Kingdom,559.71,price
16418,145.91,1,87,145.91,0.0,145.91,0.0,United Kingdom,1101.94,adoption
16419,264.27,1,107,264.27,264.27,0.0,264.27,United Kingdom,1487.42,price
16422,10802.05,13,10439,830.926923076923,5969.05,4833.0,1.23,United Kingdom,63651.47,competition
16426,328.37,1,157,328.37,328.37,0.0,328.37,United Kingdom,1908.25,price
16427,131.26,1,72,131.26,131.26,0.0,131.26,United Kingdom,241.06,price
16431,298.88,1,249,298.88,0.0,298.88,0.0,United Kingdom,642.81,adoption
16434,323.22,2,180,161.61,121.95,201.27,0.6,United Kingdom,2741.74,adoption
16440,272.46,1,115,272.46,0.0,272.46,0.0,United Kingdom,3856.97,adoption
16442,285.37,1,291,285.37,0.0,285.37,0.0,United Kingdom,899.47,adoption
16444,240.07999999999998,2,134,120.03999999999999,119.08,121.0,0.98,United Kingdom,3656.58,adoption
16446,2.9,1,2,2.9,0.0,2.9,0.0,United Kingdom,168472.5,quality
16448,188.89,1,78,188.89,0.0,188.89,0.0,United Kingdom,367.87,adoption
16449,707.69,2,367,353.845,416.69,291.0,1.43,United Kingdom,707.69,adoption
16455,601.8,2,310,300.9,413.7,188.1,2.19,United Kingdom,4384.37,adoption
16456,339.93,1,218,339.93,0.0,339.93,0.0,United Kingdom,6862.91,adoption
16457,208.36,1,140,208.36,0.0,208.36,0.0,United Kingdom,208.36,adoption
16458,572.0,3,366,190.66666666666666,157.7,414.3,0.38,United Kingdom,5715.34,competition
16463,319.37,1,179,319.37,0.0,319.37,0.0,United Kingdom,1422.4,adoption
16466,212.4,1,102,212.4,0.0,212.4,0.0,United Kingdom,3838.59,adoption
16469,276.88,2,114,138.44,276.88,0.0,276.88,United Kingdom,828.91,price
16470,129.32,1,71,129.32,0.0,129.32,0.0,United Kingdom,2458.6,adoption
16471,223.95,1,141,223.95,223.95,0.0,223.95,United Kingdom,1189.98,price
16475,310.0,1,192,310.0,310.0,0.0,310.0,United Kingdom,544.3,price
16477,590.8,2,329,295.4,214.5,376.3,0.57,United Kingdom,4320.0199999999995,adoption
16483,139.35,1,44,139.35,0.0,139.35,0.0,United Kingdom,139.35,adoption
16495,246.51,2,166,123.255,246.51,0.0,246.51,United Kingdom,684.41,price
16496,448.34,1,334,448.34,0.0,448.34,0.0,United Kingdom,2330.77,adoption
16497,1038.32,3,585,346.1066666666666,175.29999999999998,863.02,0.2,United Kingdom,6695.28,competition
16503,251.6,1,108,251.6,0.0,251.6,0.0,United Kingdom,3614.34,adoption
16511,340.75,1,124,340.75,340.75,0.0,340.75,United Kingdom,1819.02,price
16515,301.82,1,111,301.82,301.82,0.0,301.82,United Kingdom,3216.3,price
16517,162.70000000000002,1,96,162.70000000000002,162.70000000000002,0.0,162.7,United Kingdom,162.70000000000002,price
16520,297.16,1,139,297.16,297.16,0.0,297.16,United Kingdom,2482.62,price
16523,2091.7,7,1089,298.8142857142857,1075.4,1016.3,1.06,United Kingdom,11916.33,competition
16525,4024.16,7,2436,574.88,1946.74,2077.42,0.94,United Kingdom,24582.64,competition
16539,306.36,1,66,306.36,0.0,306.36,0.0,United Kingdom,3732.0099999999998,adoption
16550,484.25,1,362,484.25,0.0,484.25,0.0,United Kingdom,9435.13,adoption
16552,284.44,1,180,284.44,284.44,0.0,284.44,United Kingdom,475.02,price
16553,2785.74,6,2716,464.28999999999996,846.5,1939.24,0.44,United Kingdom,16644.01,competition
16554,313.26,1,128,313.26,0.0,313.26,0.0,United Kingdom,2841.72,adoption
16556,687.83,2,377,343.915,318.07,369.76,0.86,United Kingdom,8012.58,adoption
16558,2004.72,6,1374,334.12,1084.02,920.7,1.18,United Kingdom,13873.51,competition
16566,185.22,1,114,185.22,0.0,185.22,0.0,United Kingdom,614.66,adoption
16567,308.03999999999996,1,520,308.03999999999996,0.0,308.03999999999996,0.0,United Kingdom,865.6,adoption
16570,1023.1700000000001,2,545,511.58500000000004,454.08000000000004,569.09,0.8,United Kingdom,7434.31,adoption
16571,436.68,1,378,436.68,436.68,0.0,436.68,United Kingdom,4248.74,price
16572,342.58,1,202,342.58,342.58,0.0,342.58,United Kingdom,1009.6,price
16584,611.94,1,488,611.94,611.94,0.0,611.94,United Kingdom,3163.67,price
16586,463.95,1,95,463.95,463.95,0.0,463.95,United Kingdom,1462.78,price
16587,225.15,1,71,225.15,0.0,225.15,0.0,United Kingdom,225.15,adoption
16592,697.55,5,581,139.51,347.47,350.08,0.99,United Kingdom,7807.91,competition
16600,111.6,1,186,111.6,111.6,0.0,111.6,United Kingdom,2153.41,price
16607,614.28,3,510,204.76,287.28,327.0,0.88,United Kingdom,5706.87,competition
16609,1987.6200000000001,3,823,662.5400000000001,557.53,1430.09,0.39,United Kingdom,5493.46,competition
16610,75.66,1,66,75.66,0.0,75.66,0.0,United Kingdom,75.66,adoption
16617,151.85,1,91,151.85,0.0,151.85,0.0,United Kingdom,151.85,adoption
16618,713.13,3,375,237.71,354.65999999999997,358.46999999999997,0.99,United Kingdom,2647.59,competition
16619,226.21,1,133,226.21,226.21,0.0,226.21,United Kingdom,1938.33,price
16620,95.76,1,48,95.76,95.76,0.0,95.76,United Kingdom,1758.93,price
16621,490.7,2,142,245.35,162.85,327.85,0.5,United Kingdom,813.48,adoption
16623,129.45,1,39,129.45,129.45,0.0,129.45,United Kingdom,1015.24,price
16624,426.43,1,196,426.43,0.0,426.43,0.0,United Kingdom,810.57,adoption
16625,333.08,1,164,333.08,333.08,0.0,333.08,United Kingdom,1654.03,price
16626,795.75,1,359,795.75,795.75,0.0,795.75,United Kingdom,4413.1,price
16628,712.91,2,354,356.455,0.0,712.91,0.0,United Kingdom,2318.1,adoption
16633,447.52,1,177,447.52,0.0,447.52,0.0,United Kingdom,2883.1,adoption
16634,53.1,1,18,53.1,0.0,53.1,0.0,United Kingdom,1814.61,adoption
16637,303.62,1,140,303.62,0.0,303.62,0.0,United Kingdom,1154.47,adoption
16638,469.55,2,61,234.775,469.55,0.0,469.55,United Kingdom,2430.53,price
16639,471.15,2,159,235.575,0.0,471.15,0.0,United Kingdom,1747.98,adoption
16642,307.73,1,131,307.73,0.0,307.73,0.0,United Kingdom,1077.45,adoption
16643,487.51,1,269,487.51,487.51,0.0,487.51,United Kingdom,923.11,price
16644,722.41,1,751,722.41,0.0,722.41,0.0,United Kingdom,833.78,adoption
16647,127.75,1,65,127.75,0.0,127.75,0.0,United Kingdom,541.9,adoption
16652,3054.62,3,1434,1018.2066666666666,1613.66,1440.96,1.12,United Kingdom,17550.39,competition
16654,274.45,1,145,274.45,0.0,274.45,0.0,United Kingdom,1711.47,adoption
16656,2159.16,3,2324,719.7199999999999,357.12,1802.04,0.2,United Kingdom,16833.170000000002,competition
16657,242.55,1,463,242.55,242.55,0.0,242.55,United Kingdom,933.62,price
16660,101.76,1,96,101.76,0.0,101.76,0.0,United Kingdom,1879.55,adoption
16668,71.82000000000001,1,48,71.82000000000001,0.0,71.82000000000001,0.0,United Kingdom,862.42,adoption
16670,554.38,1,444,554.38,554.38,0.0,554.38,United Kingdom,8030.15,price
16672,3488.34,8,1374,436.0425,1958.74,1529.6,1.28,United Kingdom,8134.94,competition
16676,633.68,2,208,316.84,0.0,633.68,0.0,United Kingdom,2361.9,adoption
16678,954.47,4,619,238.6175,429.9,524.5699999999999,0.82,United Kingdom,3109.99,competition
16681,875.84,3,734,291.94666666666666,301.6,574.24,0.52,United Kingdom,1921.84,competition
16684,15263.96,7,11260,2180.565714285714,8837.44,6426.5199999999995,1.37,United Kingdom,147142.77,competition
16686,523.82,2,486,261.91,141.68,382.14,0.37,United Kingdom,5070.92,adoption
16690,86.5,1,46,86.5,0.0,86.5,0.0,United Kingdom,353.03000000000003,adoption
16692,1267.5,1,151,1267.5,1267.5,0.0,1267.5,United Kingdom,1914.7,price
16693,157.56,1,51,157.56,157.56,0.0,157.56,United Kingdom,1199.46,price
16696,558.9,3,126,186.29999999999998,35.4,523.5,0.07,United Kingdom,657.9,competition
16697,112.75,1,27,112.75,112.75,0.0,112.75,United Kingdom,112.75,price
16698,1998.0,2,840,999.0,1182.0,816.0,1.45,United Kingdom,1998.0,adoption
16700,1669.93,4,1340,417.4825,483.3,1186.63,0.41,United Kingdom,9167.71,competition
16701,672.55,2,630,336.275,353.3,319.25,1.1,United Kingdom,9916.73,adoption
16705,2987.66,5,1097,597.5319999999999,1407.8999999999999,1579.76,0.89,United Kingdom,43515.05,competition
16709,1984.59,4,521,496.1475,1270.43,714.16,1.78,United Kingdom,9087.46,competition
16710,1112.67,4,850,278.1675,364.61,748.06,0.49,United Kingdom,6349.09,competition
16712,1204.37,4,548,301.0925,721.78,482.59,1.49,United Kingdom,4266.99,competition
16713,995.51,4,440,248.8775,843.31,152.2,5.5,United Kingdom,14560.69,price
16714,15.0,1,1,15.0,0.0,15.0,0.0,United Kingdom,1529.8,quality
16716,166.8,1,24,166.8,166.8,0.0,166.8,United Kingdom,2149.68,price
16719,225.72,1,125,225.72,0.0,225.72,0.0,United Kingdom,3973.3,adoption
16721,292.47,1,172,292.47,292.47,0.0,292.47,United Kingdom,292.47,price
16722,849.38,2,780,424.69,0.0,849.38,0.0,United Kingdom,8989.08,adoption
16726,191.4,1,68,191.4,0.0,191.4,0.0,United Kingdom,2088.41,adoption
16728,326.93,2,210,163.465,224.49,102.44,2.17,United Kingdom,1054.67,adoption
16729,2834.13,9,2118,314.90333333333336,504.27,2329.86,0.22,United Kingdom,7239.92,competition
16730,293.92,1,305,293.92,0.0,293.92,0.0,United Kingdom,743.11,adoption
16735,437.56,1,304,437.56,437.56,0.0,437.56,United Kingdom,6270.56,price
16743,631.47,2,525,315.735,360.78,270.69,1.33,United Kingdom,4253.26,adoption
16745,2353.61,5,2464,470.72200000000004,1324.1,1029.51,1.28,United Kingdom,7194.3,competition
16746,1626.29,5,1006,325.258,300.0,1326.29,0.23,United Kingdom,18066.4,competition
16748,300.4,1,160,300.4,0.0,300.4,0.0,United Kingdom,3637.33,adoption
16750,118.7,1,18,118.7,0.0,118.7,0.0,United Kingdom,623.9300000000001,adoption
16755,592.41,1,491,592.41,0.0,592.41,0.0,United Kingdom,2900.58,adoption
16756,239.4,1,106,239.4,0.0,239.4,0.0,United Kingdom,1312.37,adoption
16763,611.85,1,319,611.85,0.0,611.85,0.0,United Kingdom,964.7,adoption
16766,1145.6,2,536,572.8,1145.6,0.0,1145.6,United Kingdom,1145.6,price
16767,783.04,2,765,391.52,364.84,418.2,0.87,United Kingdom,8073.8,adoption
16768,183.25,1,47,183.25,183.25,0.0,183.25,United Kingdom,1708.1200000000001,price
16769,380.39,1,83,380.39,380.39,0.0,380.39,United Kingdom,1141.75,price
16770,124.98,1,66,124.98,0.0,124.98,0.0,United Kingdom,1932.1299999999999,adoption
16771,704.33,1,353,704.33,704.33,0.0,704.33,United Kingdom,3967.6,price
16775,114.69999999999999,1,31,114.69999999999999,0.0,114.69999999999999,0.0,United Kingdom,3056.89,adoption
16777,177.25,1,50,177.25,177.25,0.0,177.25,United Kingdom,1307.76,price
16778,93.18,1,66,93.18,93.18,0.0,93.18,United Kingdom,245.94,price
16779,1714.61,4,967,428.6525,1214.52,500.09,2.42,United Kingdom,33268.24,competition
16780,161.89,1,99,161.89,161.89,0.0,161.89,United Kingdom,605.55,price
16782,430.71,4,130,107.6775,187.8,242.91,0.77,United Kingdom,10438.41,competition
16788,297.17,1,187,297.17,297.17,0.0,297.17,United Kingdom,1950.3,price
16791,320.77,3,138,106.92333333333333,151.9,168.87,0.89,United Kingdom,4038.69,competition
16801,1478.88,3,484,492.96000000000004,751.9,726.98,1.03,United Kingdom,1619.73,competition
16804,118.05,1,34,118.05,118.05,0.0,118.05,United Kingdom,536.99,price
16806,414.37,2,199,207.185,241.29,173.08,1.39,United Kingdom,801.49,adoption
16807,651.83,2,479,325.915,371.23,280.6,1.32,United Kingdom,2123.88,adoption
16808,166.5,1,116,166.5,166.5,0.0,166.5,United Kingdom,288.42,price
16809,343.08,2,276,171.54,214.28,128.8,1.65,United Kingdom,1727.43,adoption
16810,309.54,1,114,309.54,0.0,309.54,0.0,United Kingdom,842.04,adoption
16813,206.25,1,151,206.25,0.0,206.25,0.0,United Kingdom,1692.98,adoption
16814,2052.75,5,838,410.55,641.08,1411.67,0.45,United Kingdom,12499.710000000001,competition
16817,581.95,4,229,145.4875,364.15,217.8,1.66,United Kingdom,2804.9,competition
16818,726.24,2,398,363.12,0.0,726.24,0.0,United Kingdom,3349.57,adoption
16823,358.38,1,136,358.38,0.0,358.38,0.0,United Kingdom,2260.09,adoption
16832,136.65,2,28,68.325,0.0,136.65,0.0,United Kingdom,417.61,adoption
16833,361.81,2,146,180.905,361.81,0.0,361.81,United Kingdom,2409.04,price
16834,413.46,1,358,413.46,0.0,413.46,0.0,United Kingdom,898.9599999999999,adoption
16837,1814.74,8,707,226.8425,260.94,1553.8,0.17,United Kingdom,3170.98,competition
16838,196.73000000000002,1,92,196.73000000000002,0.0,196.73000000000002,0.0,United Kingdom,1159.6100000000001,adoption
16839,3342.54,6,1848,557.09,1625.97,1716.57,0.95,United Kingdom,22310.489999999998,competition
16841,319.12,1,232,319.12,0.0,319.12,0.0,United Kingdom,4006.06,adoption
16843,1842.44,4,1044,460.61,394.56,1447.88,0.27,United Kingdom,19571.43,competition
16859,259.84,1,376,259.84,259.84,0.0,259.84,United Kingdom,1932.41,price
16871,2037.82,4,861,509.455,927.31,1110.51,0.83,United Kingdom,2812.34,competition
16873,1075.81,2,559,537.905,528.93,546.88,0.97,United Kingdom,14617.39,adoption
16877,77.75,1,35,77.75,0.0,77.75,0.0,United Kingdom,853.72,adoption
16882,205.8,1,100,205.8,205.8,0.0,205.8,United Kingdom,705.12,price
16889,1055.62,2,560,527.81,705.56,350.06,2.01,United Kingdom,2530.9,adoption
16899,177.0,1,64,177.0,0.0,177.0,0.0,United Kingdom,1721.02,adoption
16904,655.76,2,288,327.88,433.29,222.47,1.94,United Kingdom,5132.37,adoption
16905,599.53,2,159,299.765,380.98,218.55,1.74,United Kingdom,5034.15,adoption
16906,213.64000000000001,2,66,106.82000000000001,114.64,99.0,1.15,United Kingdom,1448.8,adoption
16907,151.3,1,42,151.3,0.0,151.3,0.0,United Kingdom,1707.9,adoption
16912,408.02,2,148,204.01,0.0,408.02,0.0,United Kingdom,4480.31,adoption
16915,112.49,1,29,112.49,112.49,0.0,112.49,United Kingdom,1543.18,price
16917,391.52,1,232,391.52,391.52,0.0,391.52,United Kingdom,1857.83,price
16919,1515.3400000000001,7,750,216.47714285714287,479.5,1035.84,0.46,United Kingdom,5125.91,competition
16923,1934.21,6,965,322.36833333333334,1175.16,759.05,1.55,United Kingdom,13378.36,competition
16927,123.35,1,23,123.35,123.35,0.0,123.35,United Kingdom,543.05,price
16928,620.11,3,393,206.70333333333335,135.0,485.11,0.28,United Kingdom,4113.23,competition
16931,1020.92,5,693,204.184,424.49,596.43,0.71,United Kingdom,5233.62,competition
16933,224.73,1,127,224.73,224.73,0.0,224.73,United Kingdom,3181.25,price
16942,577.96,3,243,192.65333333333334,0.0,577.96,0.0,United Kingdom,1920.5900000000001,competition
16943,365.7,2,48,182.85,193.6,172.1,1.12,United Kingdom,1299.49,adoption
16945,993.04,5,695,198.608,675.94,317.1,2.12,United Kingdom,8548.16,competition
16947,406.48,1,312,406.48,0.0,406.48,0.0,United Kingdom,955.21,adoption
16948,170.94,1,150,170.94,170.94,0.0,170.94,United Kingdom,868.77,price
16949,431.33,2,143,215.665,127.78999999999999,303.54,0.42,United Kingdom,1286.27,adoption
16954,594.68,2,396,297.34,594.68,0.0,594.68,United Kingdom,6081.88,price
16957,416.64,2,172,208.32,416.64,0.0,416.64,United Kingdom,416.64,price
16960,201.53,1,95,201.53,201.53,0.0,201.53,United Kingdom,2043.43,price
16965,201.19,1,291,201.19,0.0,201.19,0.0,United Kingdom,201.19,adoption
16966,1154.4,3,1176,384.8,409.2,745.2,0.55,United Kingdom,2154.9700000000003,competition
16976,251.51999999999998,1,88,251.51999999999998,251.51999999999998,0.0,251.52,United Kingdom,251.51999999999998,price
16980,346.6,1,370,346.6,346.6,0.0,346.6,United Kingdom,1473.33,price
16983,263.59,1,187,263.59,263.59,0.0,263.59,United Kingdom,3710.22,price
16985,1641.8,4,512,410.45,828.9,812.9,1.02,United Kingdom,10923.16,competition
16987,213.05,1,47,213.05,0.0,213.05,0.0,United Kingdom,2535.9,adoption
16990,179.0,1,100,179.0,0.0,179.0,0.0,United Kingdom,344.0,adoption
16992,249.55,1,128,249.55,0.0,249.55,0.0,United Kingdom,5476.5,adoption
16996,573.34,2,210,286.67,573.34,0.0,573.34,United Kingdom,2123.61,price
16998,197.1,2,50,98.55,0.0,197.1,0.0,United Kingdom,402.0,adoption
17001,1029.05,3,515,343.01666666666665,646.7,382.35,1.69,United Kingdom,6640.8,competition
17002,480.46,1,156,480.46,0.0,480.46,0.0,United Kingdom,2571.55,adoption
17007,255.60999999999999,2,183,127.80499999999999,0.0,255.60999999999999,0.0,United Kingdom,1120.1,adoption
17017,1607.86,5,1205,321.572,1016.72,591.14,1.72,United Kingdom,14110.61,competition
17019,366.02,1,191,366.02,366.02,0.0,366.02,United Kingdom,4012.2,price
17029,358.0,1,200,358.0,0.0,358.0,0.0,United Kingdom,2137.3,adoption
17033,300.3,1,66,300.3,0.0,300.3,0.0,United Kingdom,1332.79,adoption
17035,174.02,1,86,174.02,174.02,0.0,174.02,United Kingdom,613.59,price
17042,495.39,2,449,247.695,273.21,222.18,1.22,United Kingdom,1044.38,adoption
17043,174.6,1,162,174.6,174.6,0.0,174.6,United Kingdom,2616.55,price
17045,39.95,1,1,39.95,39.95,0.0,39.95,United Kingdom,827.6800000000001,price
17047,749.43,2,352,374.715,0.0,749.43,0.0,United Kingdom,2289.23,adoption
17049,1581.8,3,616,527.2666666666667,924.54,657.26,1.4,United Kingdom,9947.48,competition
17050,1528.5,2,719,764.25,1528.5,0.0,1528.5,United Kingdom,4691.79,price
17051,247.14,1,184,247.14,0.0,247.14,0.0,United Kingdom,714.39,adoption
17054,918.82,3,544,306.27333333333337,314.07,604.75,0.52,United Kingdom,1356.33,competition
17058,819.66,2,455,409.83,582.72,236.94,2.45,United Kingdom,1179.89,adoption
17059,788.31,2,373,394.155,459.3,329.01,1.39,United Kingdom,5602.53,adoption
17060,234.23999999999998,1,216,234.23999999999998,234.23999999999998,0.0,234.24,United Kingdom,234.23999999999998,price
17061,3250.23,7,1050,464.31857142857143,0.0,3250.23,0.0,United Kingdom,5232.23,competition
17068,1298.25,5,534,259.65,608.4,689.85,0.88,United Kingdom,9161.08,competition
17069,489.87,2,235,244.935,476.37,13.5,32.85,United Kingdom,5794.28,price
17071,483.28000000000003,2,250,241.64000000000001,483.28000000000003,0.0,483.28,United Kingdom,3801.2,price
17075,133.47,1,60,133.47,133.47,0.0,133.47,United Kingdom,2241.73,price
17076,182.70000000000002,1,54,182.70000000000002,182.70000000000002,0.0,182.7,United Kingdom,1242.75,price
17080,76.32,1,72,76.32,76.32,0.0,76.32,United Kingdom,957.53,price
17085,244.5,1,151,244.5,244.5,0.0,244.5,United Kingdom,7891.41,price
17088,1015.83,1,355,1015.83,1015.83,0.0,1015.83,United Kingdom,1991.01,price
17090,187.05,1,81,187.05,0.0,187.05,0.0,United Kingdom,3149.48,adoption
17091,505.57,1,323,505.57,505.57,0.0,505.57,United Kingdom,7811.1,price
17092,134.9,1,109,134.9,134.9,0.0,134.9,United Kingdom,5594.96,price
17096,133.49,1,115,133.49,133.49,0.0,133.49,United Kingdom,3759.18,price
17102,25.5,1,2,25.5,25.5,0.0,25.5,United Kingdom,25.5,price
17107,4118.81,2,1851,2059.405,1695.21,2423.6,0.7,United Kingdom,16075.42,adoption
17109,464.59,2,248,232.295,0.0,464.59,0.0,United Kingdom,1295.46,adoption
17114,175.9,2,26,87.95,130.2,45.7,2.79,United Kingdom,808.62,price
17115,310.02,1,166,310.02,0.0,310.02,0.0,United Kingdom,2761.49,adoption
17120,307.46,1,120,307.46,0.0,307.46,0.0,United Kingdom,307.46,adoption
17133,1041.6699999999998,2,397,520.8349999999999,1041.6699999999998,0.0,1041.67,United Kingdom,14622.33,price
17134,330.5,1,80,330.5,330.5,0.0,330.5,United Kingdom,637.1,price
17138,380.5,1,126,380.5,380.5,0.0,380.5,United Kingdom,4417.2699999999995,price
17139,2066.52,3,1083,688.84,708.66,1357.86,0.52,United Kingdom,19584.46,competition
17140,465.32,1,302,465.32,465.32,0.0,465.32,United Kingdom,465.32,price
17142,579.0,1,81,579.0,579.0,0.0,579.0,United Kingdom,1283.75,price
17146,265.63,1,117,265.63,265.63,0.0,265.63,United Kingdom,5860.24,price
17147,563.61,1,267,563.61,0.0,563.61,0.0,United Kingdom,3199.95,adoption
17152,1689.5,3,517,563.1666666666666,315.9,1373.6,0.23,United Kingdom,2016.5,competition
17158,284.76,1,210,284.76,0.0,284.76,0.0,United Kingdom,1980.0,adoption
17160,1205.07,2,951,602.535,611.91,593.16,1.03,United Kingdom,10209.16,adoption
17162,394.90000000000003,4,212,98.72500000000001,394.90000000000003,0.0,394.9,United Kingdom,1715.46,price
17164,943.22,2,602,471.61,627.13,316.09,1.98,United Kingdom,2467.35,adoption
17166,127.59,1,57,127.59,0.0,127.59,0.0,United Kingdom,206.34,adoption
17174,59.9,1,41,59.9,0.0,59.9,0.0,United Kingdom,59.9,adoption
17176,306.13,1,170,306.13,0.0,306.13,0.0,United Kingdom,902.3199999999999,adoption
